CodigoExterno,Estado,CodigoEstado,Organismo,Sector,Region,Tipo,Rubro,Moneda,MontoEstimado,NumeroOferentes,CantidadReclamos,FechaCierre,Periodo,MontoAdjudicado
3082-4-LE26,Adjudicada,8,I MUNICIPALIDAD DE PANQUEHUE,Municipalidades,Región de Valparaíso ,LE,"SERVICIOS FINANCIEROS, PENSIONES Y SEGUROS",CLP,3000000.0,1.0,845.0,2026-06-09,2026-05,13858693.0
3084-13-LE26,Adjudicada,9,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,38320000.0,4.0,2576.0,2026-06-05,2026-05,33498304.0
3090-5-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,LE,SERVICIOS DE PRODUCCIÓN Y FABRICACIÓN INDUSTRIAL,CLP,,1.0,2576.0,2026-05-20,2026-05,9190000.0
3090-4-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,2.0,2576.0,2026-05-22,2026-05,8067227.0
3089-7-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,17136000.0,3.0,2576.0,2026-05-26,2026-05,13420000.0
3089-6-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,33915000.0,13.0,2576.0,2026-05-19,2026-05,19600000.0
3089-5-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,19750000.0,3.0,2576.0,2026-05-19,2026-05,17600000.0
3086-56-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,EQUIPAMIENTO PARA LABORATORIOS,CLP,,4.0,2576.0,2026-06-11,2026-05,9408000.0
3086-53-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,7280000.0,13.0,2576.0,2026-05-27,2026-05,3758400.0
3086-52-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,ARTÍCULOS DE FABRICACIÓN Y PRODUCCIÓN,CLP,13915686.0,3.0,2576.0,2026-05-18,2026-05,2193300.0
3086-51-R126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,MAQUINARIA PARA GENERACIÓN Y DISTRIBUCIÓN DE ENERGÍA,CLP,12056660.0,9.0,2576.0,2026-05-18,2026-05,670016.0
3086-51-LE26,Adjudicada,9,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,MAQUINARIA PARA GENERACIÓN Y DISTRIBUCIÓN DE ENERGÍA,CLP,12056660.0,9.0,2576.0,2026-05-18,2026-05,5787822.0
3086-50-R126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,,8.0,2576.0,2026-05-15,2026-05,260110.0
3086-50-LE26,Adjudicada,9,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,,8.0,2576.0,2026-05-15,2026-05,7884952.0
3172-38-LE26,Revocada,15,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"SERVICIOS BASADOS EN INGENIERÍA, CIENCIAS SOCIALES Y TECNOLOGÍA DE LA INFORMACIÓN",CLP,,1.0,3428.0,2026-06-18,2026-05,
3086-46-R126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"EQUIPAMIENTO PARA EL ACONDICIONAMIENTO, DISTRIBUCIÓN Y FILTRADO DE FLUIDOS",CLP,24438999.0,10.0,2576.0,2026-06-01,2026-05,1704744.0
3085-40-L126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,1100000.0,2.0,2576.0,2026-06-04,2026-05,814286.0
3085-37-L126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,4500000.0,4.0,2576.0,2026-05-25,2026-05,3176519.0
3085-36-L126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,2300000.0,2.0,2576.0,2026-05-25,2026-05,1547976.0
3085-35-L126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,L1,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,3600000.0,2.0,2576.0,2026-05-22,2026-05,3025010.0
3085-34-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,LE,"EQUIPAMIENTO PARA EL ACONDICIONAMIENTO, DISTRIBUCIÓN Y FILTRADO DE FLUIDOS",CLP,68000765.0,1.0,2576.0,2026-05-19,2026-05,50280000.0
3085-33-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región del Biobío ,LE,SERVICIOS DE LIMPIEZA INDUSTRIAL,CLP,7437500.0,4.0,2576.0,2026-05-19,2026-05,5658530.0
3084-17-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,ARTÍCULOS ELÉCTRICOS Y DE ILUMINACIÓN,CLP,10245742.0,12.0,2576.0,2026-06-10,2026-05,6553710.0
3084-16-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,38320000.0,1.0,2576.0,2026-06-09,2026-05,
3084-15-R126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,105700000.0,11.0,2576.0,2026-06-03,2026-05,22169548.0
3084-15-LP26,Adjudicada,9,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,105700000.0,11.0,2576.0,2026-06-03,2026-05,83521950.0
3084-14-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,38320000.0,1.0,2576.0,2026-05-15,2026-05,
3084-13-R126,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,38320000.0,4.0,2576.0,2026-06-05,2026-05,28738662.0
3086-46-LE26,Adjudicada,9,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"EQUIPAMIENTO PARA EL ACONDICIONAMIENTO, DISTRIBUCIÓN Y FILTRADO DE FLUIDOS",CLP,24438999.0,10.0,2576.0,2026-06-01,2026-05,10408066.0
3173-17-LE26,Adjudicada,8,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"PRODUCTOS DERIVADOS DE MINERALES, PLANTAS Y ANIMALES",CLP,8000000.0,1.0,3428.0,2026-05-18,2026-05,6722000.0
3173-18-LE26,Adjudicada,8,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"PRODUCTOS DERIVADOS DE MINERALES, PLANTAS Y ANIMALES",CLP,8000000.0,1.0,3428.0,2026-05-18,2026-05,6722000.0
3177-13-LE26,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE MACHALI,Municipalidades,Región del Libertador General Bernardo O´Higgins,LE,"EQUIPOS, ACCESORIOS Y SUMINISTROS DE OFICINA",CLP,70000000.0,4.0,265.0,2026-05-18,2026-05,11791401.0
3273-4-L126,Desierta (o art. 3 ó 9 Ley 19.886),7,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región Metropolitana de Santiago,L1,"EQUIPOS Y SUMINISTROS DE DEFENSA, ORDEN PÚBLICO, PROTECCIÓN Y SEGURIDAD",CLP,5000000.0,1.0,458.0,2026-05-25,2026-05,
3268-6-CO26,Adjudicada,8,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región de Magallanes y de la Antártica,CO,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,26780950.0,2.0,1466.0,2026-06-09,2026-05,17500000.0
3268-5-LE26,Adjudicada,8,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región de Magallanes y de la Antártica,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,6.0,1466.0,2026-05-22,2026-05,13500000.0
3268-4-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región de Magallanes y de la Antártica,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,26780950.0,2.0,1466.0,2026-05-20,2026-05,
3265-43-L126,Adjudicada,8,I MUNICIPALIDAD DE RIO HURTADO,Municipalidades,Región de Coquimbo ,L1,"EDUCACIÓN, FORMACIÓN, ENTRENAMIENTO Y CAPACITACIÓN",CLP,6200000.0,4.0,84.0,2026-06-02,2026-05,1010000.0
3265-41-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,I MUNICIPALIDAD DE RIO HURTADO,Municipalidades,Región de Coquimbo ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,60000000.0,4.0,84.0,2026-06-10,2026-05,
3265-40-L126,Adjudicada,8,I MUNICIPALIDAD DE RIO HURTADO,Municipalidades,Región de Coquimbo ,L1,SERVICIOS DE PRODUCCIÓN Y FABRICACIÓN INDUSTRIAL,CLP,4000000.0,2.0,84.0,2026-05-26,2026-05,860693.0
3264-2-LP26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Magallanes y de la Antártica,LP,EQUIPOS Y SUMINISTROS DE LIMPIEZA,CLP,,1.0,2576.0,2026-06-04,2026-05,71292829.0
3260-14-L126,Desierta (o art. 3 ó 9 Ley 19.886),7,I MUNICIPALIDAD DE RIO HURTADO,Municipalidades,Región de Coquimbo ,L1,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,8331780.0,1.0,84.0,2026-06-05,2026-05,
3260-13-LE26,Adjudicada,8,I MUNICIPALIDAD DE RIO HURTADO,Municipalidades,Región de Coquimbo ,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,35303983.0,2.0,84.0,2026-06-01,2026-05,31400000.0
3256-3-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de los Lagos ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,2.0,2576.0,2026-06-01,2026-05,
3253-60-LP26,Revocada,15,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LP,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,80000000.0,3.0,98.0,2026-06-16,2026-05,
3253-59-LE26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,19500000.0,2.0,98.0,2026-05-27,2026-05,5457312.0
3253-58-L126,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,L1,"MUEBLES, ACCESORIOS, ELECTRODOMÉSTICOS Y PRODUCTOS ELECTRÓNICOS",CLP,700000.0,7.0,98.0,2026-05-27,2026-05,588220.0
3253-57-L126,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,L1,MUEBLES Y MOBILIARIO,CLP,4500000.0,8.0,98.0,2026-05-22,2026-05,2086900.0
3253-56-LP26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,8350000.0,1.0,98.0,2026-05-25,2026-05,6722689.0
3253-55-LE26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LE,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,50000000.0,4.0,98.0,2026-05-19,2026-05,42016806.0
3253-54-LP26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LP,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,78961500.0,1.0,98.0,2026-06-01,2026-05,66354202.0
3253-53-LE26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LE,"COMBUSTIBLES, LUBRICANTES Y ANTICORROSIVOS",CLP,,5.0,98.0,2026-05-18,2026-05,46218487.0
3253-52-LE26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,28700000.0,4.0,98.0,2026-05-18,2026-05,24115000.0
3253-51-LP26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LP,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,6.0,98.0,2026-06-08,2026-05,83126050.0
3253-50-LE26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,LE,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,,17.0,98.0,2026-05-13,2026-05,7900000.0
3253-49-CO26,Adjudicada,8,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,CO,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,10000000.0,1.0,98.0,2026-05-14,2026-05,8403361.0
3251-17-L126,Cerrada,6,I MUNICIPALIDAD DE PELLUHUE,Municipalidades,Región del Maule ,L1,EQUIPOS Y SUMINISTROS DE LIMPIEZA,CLP,6000000.0,9.0,98.0,2026-06-03,2026-05,
3246-15-LP26,Cerrada,6,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región de Antofagasta ,LP,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,2.0,1466.0,2026-06-03,2026-05,
3274-11-LE26,Adjudicada,8,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región de Antofagasta ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,10000000.0,2.0,458.0,2026-06-08,2026-05,7394958.0
3275-9-LE26,Adjudicada,8,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región de Valparaíso ,LE,"SERVICIOS DE VIAJES, ALIMENTACIÓN, ALOJAMIENTO Y ENTRETENIMIENTO",CLP,,1.0,458.0,2026-06-09,2026-05,27731.0
3280-9-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,24373431.0,2.0,2576.0,2026-06-01,2026-05,23090760.0
3284-12-LE26,Adjudicada,8,I MUNICIPALIDAD DE CHAITEN,Municipalidades,Región de los Lagos ,LE,"ORGANIZACIONES Y CONSULTORÍAS POLÍTICAS, DEMOGRÁFICAS, ECONÓMICAS, SOCIALES Y DE ADMINISTRACIÓN PÚBLICA",CLP,,3.0,60.0,2026-05-18,2026-05,493513.0
3328-35-LR26,Adjudicada,8,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región Metropolitana de Santiago,LR,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,900000000.0,1.0,1466.0,2026-06-08,2026-05,
3328-34-LE26,Adjudicada,8,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE PRODUCCIÓN Y FABRICACIÓN INDUSTRIAL,CLP,34227599.0,1.0,1466.0,2026-05-14,2026-05,28733149.0
3328-33-LE26,Cerrada,6,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región Metropolitana de Santiago,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,30000000.0,12.0,1466.0,2026-05-25,2026-05,
3326-27-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"SERVICIOS EDITORIALES, DE DISEÑO, PUBLICIDAD, GRÁFICOS Y ARTISTAS",CLP,21500000.0,2.0,3428.0,2026-06-04,2026-05,
3326-26-LE26,Adjudicada,8,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE LIMPIEZA INDUSTRIAL,CLP,60000000.0,4.0,3428.0,2026-05-29,2026-05,48150104.0
3326-24-LE26,Adjudicada,8,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,,6.0,3428.0,2026-05-26,2026-05,1.0
3326-23-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,,1.0,3428.0,2026-06-10,2026-05,
3326-22-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,17500000.0,1.0,3428.0,2026-06-08,2026-05,
3326-21-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,35500000.0,1.0,3428.0,2026-06-08,2026-05,
3326-19-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"SERVICIOS DE VIAJES, ALIMENTACIÓN, ALOJAMIENTO Y ENTRETENIMIENTO",CLP,15750000.0,1.0,3428.0,2026-05-18,2026-05,
3323-3-LE26,Adjudicada,8,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"EDUCACIÓN, FORMACIÓN, ENTRENAMIENTO Y CAPACITACIÓN",CLP,,5.0,3428.0,2026-05-25,2026-05,13400000.0
3320-15-LE26,Adjudicada,8,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,69850000.0,5.0,1466.0,2026-06-04,2026-05,27882328.0
3246-13-R126,Adjudicada,8,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región de Antofagasta ,LE,ARTÍCULOS DE FABRICACIÓN Y PRODUCCIÓN,CLP,17545937.0,7.0,1466.0,2026-05-18,2026-05,12130744.0
3320-14-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,69860000.0,2.0,1466.0,2026-06-02,2026-05,
3319-11-LE26,Adjudicada,8,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región del Biobío ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,4.0,458.0,2026-06-09,2026-05,45797630.0
3311-8-LE26,Adjudicada,8,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región del Maule ,LE,"SERVICIOS DE VIAJES, ALIMENTACIÓN, ALOJAMIENTO Y ENTRETENIMIENTO",CLP,,1.0,458.0,2026-05-29,2026-05,46941176.0
3311-7-LE26,Adjudicada,8,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región del Maule ,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,,1.0,458.0,2026-05-12,2026-05,1.0
3303-5-LE26,Adjudicada,8,I MUNICIPALIDAD DE TUCAPEL,Municipalidades,Región del Biobío ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,38247432.0,5.0,547.0,2026-06-08,2026-05,25690313.0
3303-3-LR26,Adjudicada,8,I MUNICIPALIDAD DE TUCAPEL,Municipalidades,Región del Biobío ,LR,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,562047000.0,3.0,547.0,2026-06-11,2026-05,466144120.0
3299-26-L126,Adjudicada,8,I MUNICIPALIDAD DE LICANTEN,Municipalidades,Región del Maule ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,2000000.0,1.0,127.0,2026-06-03,2026-05,1890000.0
3299-25-L126,Adjudicada,8,I MUNICIPALIDAD DE LICANTEN,Municipalidades,Región del Maule ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,2000000.0,1.0,127.0,2026-06-03,2026-05,1638416.0
3299-24-L126,Adjudicada,8,I MUNICIPALIDAD DE LICANTEN,Municipalidades,Región del Maule ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,800000.0,2.0,127.0,2026-05-19,2026-05,436000.0
3296-7-LR26,Adjudicada,8,I MUNICIPALIDAD DE CURACO DE VELEZ,Municipalidades,Región de los Lagos ,LR,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,1260603000.0,2.0,13.0,2026-06-03,2026-05,994801548.0
3290-6-LE26,Adjudicada,8,POLICIA DE INVESTIGACIONES DE CHILE,FFAA,Región de la Araucanía ,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,8000000.0,4.0,458.0,2026-05-18,2026-05,6391000.0
3285-2-L126,Adjudicada,8,I MUNICIPALIDAD DE CURACO DE VELEZ,Municipalidades,Región Metropolitana de Santiago,L1,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,5600000.0,1.0,13.0,2026-05-13,2026-05,20.0
3284-13-LE26,Adjudicada,8,I MUNICIPALIDAD DE CHAITEN,Municipalidades,Región de los Lagos ,LE,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,,2.0,60.0,2026-06-01,2026-05,75000.0
3320-13-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,27446500.0,3.0,1466.0,2026-05-22,2026-05,
3047-15-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,SERVICIOS BÁSICOS Y DE INFORMACIÓN PÚBLICA,CLP,8600000.0,2.0,2576.0,2026-06-08,2026-05,6414000.0
3246-13-LE26,Adjudicada,9,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,Región de Antofagasta ,LE,ARTÍCULOS DE FABRICACIÓN Y PRODUCCIÓN,CLP,17545937.0,7.0,1466.0,2026-05-18,2026-05,11035218.0
3245-1-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,I MUNICIPALIDAD DE SANTO DOMINGO,Municipalidades,Región de Valparaíso ,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,30000000.0,1.0,64.0,2026-06-08,2026-05,
3191-52-LP26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LP,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,,3.0,2576.0,2026-06-15,2026-05,221676000.0
3191-51-LP26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LP,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,83500000.0,1.0,2576.0,2026-06-08,2026-05,79562700.0
3191-50-LP26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LP,"EQUIPAMIENTO PARA EL ACONDICIONAMIENTO, DISTRIBUCIÓN Y FILTRADO DE FLUIDOS",CLP,,1.0,2576.0,2026-06-04,2026-05,74579768.0
3191-49-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,,2.0,2576.0,2026-05-25,2026-05,
3191-48-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,8600000.0,3.0,2576.0,2026-05-19,2026-05,7000000.0
3191-47-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,60000000.0,14.0,2576.0,2026-06-05,2026-05,28382680.0
3191-46-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,,21.0,2576.0,2026-05-18,2026-05,19959338.0
3191-45-LE26,Adjudicada,8,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,Región de Valparaíso ,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,13100000.0,2.0,2576.0,2026-05-18,2026-05,10931760.0
